example_id,fidelity_level,feasible,tokens,state,achieved_fidelity,answer_f1,fact_recall
624__wikidata_simple__test,0.9,True,397,"[1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1]",0.9473684210526316,0.9473684210526316,0.9
624__wikidata_simple__test,0.95,True,453,"[1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1]",1.0,1.0,1.0
912__wikidata_simple__test,0.6,True,226,"[0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1]",0.6666666666666666,0.6666666666666666,0.5
912__wikidata_simple__test,0.7,True,274,"[0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1]",0.7499999999999999,0.7499999999999999,0.6
912__wikidata_simple__test,0.8,True,324,"[0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1]",0.8235294117647058,0.8235294117647058,0.7
912__wikidata_simple__test,0.9,True,456,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",0.9473684210526316,0.9473684210526316,0.9
912__wikidata_simple__test,0.95,False,,,,,
474__wikitables_simple__test,0.6,True,698,"[0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1]",0.6666666666666666,0.6666666666666666,0.5
474__wikitables_simple__test,0.7,True,857,"[0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1]",0.7499999999999999,0.7499999999999999,0.6
474__wikitables_simple__test,0.8,True,1019,"[0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1]",0.8235294117647058,0.8235294117647058,0.7
474__wikitables_simple__test,0.9,True,1443,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.9473684210526316,0.9473684210526316,0.9
474__wikitables_simple__test,0.95,False,,,,,
600__wikidata_simple__test,0.6,True,226,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1]",0.6666666666666666,0.6666666666666666,0.5
600__wikidata_simple__test,0.7,True,275,"[1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1]",0.7499999999999999,0.7499999999999999,0.6
600__wikidata_simple__test,0.8,True,324,"[1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",0.8235294117647058,0.8235294117647058,0.7
600__wikidata_simple__test,0.9,True,422,"[1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1]",0.9473684210526316,0.9473684210526316,0.9
600__wikidata_simple__test,0.95,True,473,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0,1.0
481__wikitables_simple__test,0.6,True,657,"[1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0]",0.6666666666666666,0.6666666666666666,0.5
481__wikitables_simple__test,0.7,True,822,"[1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0]",0.7499999999999999,0.7499999999999999,0.6
481__wikitables_simple__test,0.8,True,991,"[1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0]",0.8235294117647058,0.8235294117647058,0.7
481__wikitables_simple__test,0.9,True,1388,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0]",0.9473684210526316,0.9473684210526316,0.9
481__wikitables_simple__test,0.95,True,1601,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",1.0,1.0,1.0
584__wikidata_simple__test,0.6,True,151,"[0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0]",0.6666666666666666,0.6666666666666666,0.5
584__wikidata_simple__test,0.7,True,190,"[0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1]",0.7499999999999999,0.7499999999999999,0.6
584__wikidata_simple__test,0.8,True,245,"[0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1]",0.8235294117647058,0.8235294117647058,0.7
584__wikidata_simple__test,0.9,True,362,"[1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1]",0.9473684210526316,0.9473684210526316,0.9
584__wikidata_simple__test,0.95,True,494,"[1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1]",0.9523809523809523,0.9523809523809523,1.0
37__wikitables_composition__test,0.6,True,276,"[1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0]",0.6666666666666666,0.6666666666666666,0.5
37__wikitables_composition__test,0.7,True,361,"[1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0]",0.7499999999999999,0.7499999999999999,0.6
37__wikitables_composition__test,0.8,True,453,"[1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1]",0.8235294117647058,0.8235294117647058,0.7
37__wikitables_composition__test,0.9,True,647,"[1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1]",0.9473684210526316,0.9473684210526316,0.9
37__wikitables_composition__test,0.95,True,803,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",1.0,1.0,1.0
485__wikitables_simple__test,0.6,True,536,"[1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]",0.6666666666666666,0.6666666666666666,0.5
485__wikitables_simple__test,0.7,True,668,"[1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0]",0.7499999999999999,0.7499999999999999,0.6
485__wikitables_simple__test,0.8,True,811,"[1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1]",0.8235294117647058,0.8235294117647058,0.7
485__wikitables_simple__test,0.9,True,1160,"[1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1]",0.9473684210526316,0.9473684210526316,0.9
485__wikitables_simple__test,0.95,False,,,,,
308__wikidata_intersection__test,0.6,True,244,"[1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0]",0.6666666666666666,0.6666666666666666,0.5
308__wikidata_intersection__test,0.7,True,295,"[1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0]",0.7499999999999999,0.7499999999999999,0.6
308__wikidata_intersection__test,0.8,True,366,"[1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1]",0.8235294117647058,0.8235294117647058,0.7
308__wikidata_intersection__test,0.9,True,492,"[1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1]",0.9473684210526316,0.9473684210526316,0.9
308__wikidata_intersection__test,0.95,True,771,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0,1.0
857__wikidata_simple__test,0.6,True,464,"[1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0]",0.6666666666666666,0.6666666666666666,0.5
857__wikidata_simple__test,0.7,True,583,"[1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]",0.7499999999999999,0.7499999999999999,0.6
857__wikidata_simple__test,0.8,True,723,"[1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0]",0.8235294117647058,0.8235294117647058,0.7
857__wikidata_simple__test,0.9,True,1021,"[1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0]",0.9473684210526316,0.9473684210526316,0.9
857__wikidata_simple__test,0.95,True,1242,"[1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1]",1.0,1.0,1.0
559__wikidata_simple__test,0.6,True,301,"[1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0]",0.6666666666666666,0.6666666666666666,0.5
559__wikidata_simple__test,0.7,True,408,"[1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0]",0.7499999999999999,0.7499999999999999,0.6
559__wikidata_simple__test,0.8,True,467,"[1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0]",0.8235294117647058,0.8235294117647058,0.7
559__wikidata_simple__test,0.9,True,905,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0]",0.9473684210526316,0.9473684210526316,0.9
559__wikidata_simple__test,0.95,False,,,,,
491__wikitables_simple__test,0.6,True,641,"[0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1]",0.6666666666666666,0.6666666666666666,0.5
491__wikitables_simple__test,0.7,True,768,"[1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0]",0.7499999999999999,0.7499999999999999,0.6
491__wikitables_simple__test,0.8,True,947,"[1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1]",0.8235294117647058,0.8235294117647058,0.7
491__wikitables_simple__test,0.9,True,1272,"[1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1]",0.9473684210526316,0.9473684210526316,0.9
491__wikitables_simple__test,0.95,True,1456,"[1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1]",1.0,1.0,1.0
31__wikitables_composition__test,0.6,True,416,"[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]",0.6666666666666666,0.6666666666666666,0.5
31__wikitables_composition__test,0.7,True,535,"[1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0]",0.7499999999999999,0.7499999999999999,0.6
31__wikitables_composition__test,0.8,True,662,"[1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0]",0.8235294117647058,0.8235294117647058,0.7
31__wikitables_composition__test,0.9,True,931,"[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0]",0.9473684210526316,0.9473684210526316,0.9
31__wikitables_composition__test,0.95,True,1250,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",1.0,1.0,1.0
412__wikidata_intersection__test,0.6,True,248,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1]",0.6666666666666666,0.6666666666666666,0.5
412__wikidata_intersection__test,0.7,True,309,"[0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1]",0.7499999999999999,0.7499999999999999,0.6
412__wikidata_intersection__test,0.8,True,368,"[0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1]",0.8235294117647058,0.8235294117647058,0.7
412__wikidata_intersection__test,0.9,True,516,"[0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",0.9473684210526316,0.9473684210526316,0.9
412__wikidata_intersection__test,0.95,False,,,,,
8__wikitables_composition__test,0.6,True,264,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",0.6666666666666666,0.6666666666666666,0.5
8__wikitables_composition__test,0.7,True,327,"[1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1]",0.7499999999999999,0.7499999999999999,0.6
8__wikitables_composition__test,0.8,True,394,"[1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1]",0.8235294117647058,0.8235294117647058,0.7
8__wikitables_composition__test,0.9,True,535,"[1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0.9473684210526316,0.9473684210526316,0.9
8__wikitables_composition__test,0.95,True,609,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0,1.0
1332__wikidata_simple__test,0.6,True,241,"[0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1]",0.6666666666666666,0.6666666666666666,0.5
1332__wikidata_simple__test,0.7,True,291,"[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1]",0.7499999999999999,0.7499999999999999,0.6
1332__wikidata_simple__test,0.8,True,345,"[1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1]",0.8235294117647058,0.8235294117647058,0.7
1332__wikidata_simple__test,0.9,True,471,"[1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1]",0.9473684210526316,0.9473684210526316,0.9
1332__wikidata_simple__test,0.95,True,558,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1]",1.0,1.0,1.0
923__wikidata_simple__test,0.6,True,171,"[1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]",0.6666666666666666,0.6666666666666666,0.5
923__wikidata_simple__test,0.7,True,229,"[1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0]",0.7499999999999999,0.7499999999999999,0.6
923__wikidata_simple__test,0.8,True,312,"[1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0]",0.8235294117647058,0.8235294117647058,0.7
923__wikidata_simple__test,0.9,True,495,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0]",0.9473684210526316,0.9473684210526316,0.9
923__wikidata_simple__test,0.95,True,835,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",1.0,1.0,1.0
536__wikitables_simple__test,0.6,True,794,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",0.6666666666666666,0.6666666666666666,0.5
536__wikitables_simple__test,0.7,True,985,"[1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1]",0.7499999999999999,0.7499999999999999,0.6
536__wikitables_simple__test,0.8,True,1182,"[1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1]",0.8235294117647058,0.8235294117647058,0.7
536__wikitables_simple__test,0.9,True,1590,"[1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1]",0.9473684210526316,0.9473684210526316,0.9
536__wikitables_simple__test,0.95,True,1819,"[1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1]",1.0,1.0,1.0
838__wikidata_simple__test,0.6,True,365,"[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1]",0.6666666666666666,0.6666666666666666,0.5
838__wikidata_simple__test,0.7,True,486,"[0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1]",0.7499999999999999,0.7499999999999999,0.6
838__wikidata_simple__test,0.8,True,619,"[0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1]",0.8235294117647058,0.8235294117647058,0.7
838__wikidata_simple__test,0.9,True,899,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1]",0.9473684210526316,0.9473684210526316,0.9
838__wikidata_simple__test,0.95,True,1048,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0,1.0
393__wikidata_intersection__test,0.6,True,198,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",0.6666666666666666,0.6666666666666666,0.5
393__wikidata_intersection__test,0.7,True,246,"[1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1]",0.7499999999999999,0.7499999999999999,0.6
393__wikidata_intersection__test,0.8,True,296,"[1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1]",0.8235294117647058,0.8235294117647058,0.7
393__wikidata_intersection__test,0.9,True,402,"[1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1]",0.9473684210526316,0.9473684210526316,0.9
393__wikidata_intersection__test,0.95,True,458,"[1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1]",1.0,1.0,1.0
839__wikidata_simple__test,0.6,True,259,"[1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1]",0.6666666666666666,0.6666666666666666,0.5
839__wikidata_simple__test,0.7,True,317,"[1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",0.7499999999999999,0.7499999999999999,0.6
839__wikidata_simple__test,0.8,True,375,"[1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",0.8235294117647058,0.8235294117647058,0.7
839__wikidata_simple__test,0.9,True,499,"[1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1]",0.9473684210526316,0.9473684210526316,0.9
839__wikidata_simple__test,0.95,True,565,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0,1.0
30__wikitables_composition__test,0.6,True,547,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0]",0.6666666666666666,0.6666666666666666,0.5
30__wikitables_composition__test,0.7,True,724,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0]",0.7499999999999999,0.7499999999999999,0.6
30__wikitables_composition__test,0.8,True,869,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0]",0.8235294117647058,0.8235294117647058,0.7
30__wikitables_composition__test,0.9,True,1271,"[1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",0.9473684210526316,0.9473684210526316,0.9
30__wikitables_composition__test,0.95,True,1523,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0,1.0
544__wikitables_simple__test,0.6,True,650,"[1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0]",0.6666666666666666,0.6666666666666666,0.5
544__wikitables_simple__test,0.7,True,800,"[1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1]",0.7499999999999999,0.7499999999999999,0.6
544__wikitables_simple__test,0.8,True,961,"[1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1]",0.8235294117647058,0.8235294117647058,0.7
544__wikitables_simple__test,0.9,True,1294,"[1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",0.9473684210526316,0.9473684210526316,0.9
544__wikitables_simple__test,0.95,True,1474,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0,1.0
1308__wikidata_simple__test,0.6,True,208,"[1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",0.6666666666666666,0.6666666666666666,0.5
1308__wikidata_simple__test,0.7,True,262,"[1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0]",0.7499999999999999,0.7499999999999999,0.6
1308__wikidata_simple__test,0.8,True,344,"[1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0]",0.8235294117647058,0.8235294117647058,0.7
1308__wikidata_simple__test,0.9,True,508,"[1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1]",0.9473684210526316,0.9473684210526316,0.9
1308__wikidata_simple__test,0.95,True,815,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0,1.0
574__wikidata_simple__test,0.6,True,160,"[0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0]",0.6666666666666666,0.6666666666666666,0.5
574__wikidata_simple__test,0.7,True,197,"[0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0]",0.7499999999999999,0.7499999999999999,0.6
574__wikidata_simple__test,0.8,True,237,"[1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0]",0.8235294117647058,0.8235294117647058,0.7
574__wikidata_simple__test,0.9,True,478,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1]",0.9473684210526316,0.9473684210526316,0.9
574__wikidata_simple__test,0.95,True,650,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0,1.0
92__wikitables_composition__test,0.6,True,354,"[0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0]",0.6666666666666666,0.6666666666666666,0.5
92__wikitables_composition__test,0.7,True,461,"[0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1]",0.7499999999999999,0.7499999999999999,0.6
92__wikitables_composition__test,0.8,True,590,"[1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1]",0.8235294117647058,0.8235294117647058,0.7
92__wikitables_composition__test,0.9,True,872,"[1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1]",0.9473684210526316,0.9473684210526316,0.9
92__wikitables_composition__test,0.95,True,1022,"[1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1]",1.0,1.0,1.0
731__wikidata_simple__test,0.6,True,350,"[0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0]",0.6666666666666666,0.6666666666666666,0.5
731__wikidata_simple__test,0.7,True,447,"[0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0]",0.7499999999999999,0.7499999999999999,0.6
731__wikidata_simple__test,0.8,True,546,"[0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1]",0.8235294117647058,0.8235294117647058,0.7
731__wikidata_simple__test,0.9,True,758,"[0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",0.9473684210526316,0.9473684210526316,0.9
731__wikidata_simple__test,0.95,False,,,,,
