example_id,fidelity_level,feasible,tokens,state,achieved_fidelity,answer_f1,fact_recall,cumulative_tokens
485__wikitables_simple__test,0.6,True,536,"[1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]",0.6666666666666666,0.6666666666666666,0.5,536
485__wikitables_simple__test,0.7,True,668,"[1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0]",0.7499999999999999,0.7499999999999999,0.6,1204
485__wikitables_simple__test,0.8,True,811,"[1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1]",0.8235294117647058,0.8235294117647058,0.7,2015
485__wikitables_simple__test,0.9,True,1160,"[1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1]",0.9473684210526316,0.9473684210526316,0.9,3175
485__wikitables_simple__test,0.95,False,,,,,,
308__wikidata_intersection__test,0.6,True,244,"[1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0]",0.6666666666666666,0.6666666666666666,0.5,244
308__wikidata_intersection__test,0.7,True,295,"[1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0]",0.7499999999999999,0.7499999999999999,0.6,539
308__wikidata_intersection__test,0.8,True,380,"[1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0]",0.8235294117647058,0.8235294117647058,0.7,919
308__wikidata_intersection__test,0.9,True,492,"[1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1]",0.9473684210526316,0.9473684210526316,0.9,1411
308__wikidata_intersection__test,0.95,True,771,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0,1.0,2182
857__wikidata_simple__test,0.6,True,464,"[1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0]",0.6666666666666666,0.6666666666666666,0.5,464
857__wikidata_simple__test,0.7,True,583,"[1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]",0.7499999999999999,0.7499999999999999,0.6,1047
857__wikidata_simple__test,0.8,True,723,"[1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0]",0.8235294117647058,0.8235294117647058,0.7,1770
857__wikidata_simple__test,0.9,True,1021,"[1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0]",0.9473684210526316,0.9473684210526316,0.9,2791
857__wikidata_simple__test,0.95,True,1242,"[1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1]",1.0,1.0,1.0,4033
559__wikidata_simple__test,0.6,True,301,"[1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0]",0.6666666666666666,0.6666666666666666,0.5,301
559__wikidata_simple__test,0.7,True,539,"[1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0]",0.8235294117647058,0.8235294117647058,0.7,840
559__wikidata_simple__test,0.8,True,539,"[1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0]",0.8235294117647058,0.8235294117647058,0.7,1379
559__wikidata_simple__test,0.9,True,905,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0]",0.9473684210526316,0.9473684210526316,0.9,2284
559__wikidata_simple__test,0.95,False,,,,,,
491__wikitables_simple__test,0.6,True,641,"[0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1]",0.6666666666666666,0.6666666666666666,0.5,641
491__wikitables_simple__test,0.7,True,792,"[0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1]",0.7499999999999999,0.7499999999999999,0.6,1433
491__wikitables_simple__test,0.8,True,947,"[1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1]",0.8235294117647058,0.8235294117647058,0.7,2380
491__wikitables_simple__test,0.9,True,1272,"[1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1]",0.9473684210526316,0.9473684210526316,0.9,3652
491__wikitables_simple__test,0.95,True,1456,"[1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1]",1.0,1.0,1.0,5108
31__wikitables_composition__test,0.6,True,416,"[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]",0.6666666666666666,0.6666666666666666,0.5,416
31__wikitables_composition__test,0.7,True,535,"[1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0]",0.7499999999999999,0.7499999999999999,0.6,951
31__wikitables_composition__test,0.8,True,662,"[1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0]",0.8235294117647058,0.8235294117647058,0.7,1613
31__wikitables_composition__test,0.9,True,931,"[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0]",0.9473684210526316,0.9473684210526316,0.9,2544
31__wikitables_composition__test,0.95,True,1250,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",1.0,1.0,1.0,3794
412__wikidata_intersection__test,0.6,True,248,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1]",0.6666666666666666,0.6666666666666666,0.5,248
412__wikidata_intersection__test,0.7,True,309,"[0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1]",0.7499999999999999,0.7499999999999999,0.6,557
412__wikidata_intersection__test,0.8,True,375,"[0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1]",0.8235294117647058,0.8235294117647058,0.7,932
412__wikidata_intersection__test,0.9,True,516,"[0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",0.9473684210526316,0.9473684210526316,0.9,1448
412__wikidata_intersection__test,0.95,False,,,,,,
8__wikitables_composition__test,0.6,True,264,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",0.6666666666666666,0.6666666666666666,0.5,264
8__wikitables_composition__test,0.7,True,327,"[1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1]",0.7499999999999999,0.7499999999999999,0.6,591
8__wikitables_composition__test,0.8,True,394,"[1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1]",0.8235294117647058,0.8235294117647058,0.7,985
8__wikitables_composition__test,0.9,True,535,"[1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0.9473684210526316,0.9473684210526316,0.9,1520
8__wikitables_composition__test,0.95,True,609,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0,1.0,2129
1332__wikidata_simple__test,0.6,True,241,"[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]",0.6666666666666666,0.6666666666666666,0.5,241
1332__wikidata_simple__test,0.7,True,291,"[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1]",0.7499999999999999,0.7499999999999999,0.6,532
1332__wikidata_simple__test,0.8,True,345,"[1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1]",0.8235294117647058,0.8235294117647058,0.7,877
1332__wikidata_simple__test,0.9,True,471,"[1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1]",0.9473684210526316,0.9473684210526316,0.9,1348
1332__wikidata_simple__test,0.95,True,558,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1]",1.0,1.0,1.0,1906
923__wikidata_simple__test,0.6,True,171,"[1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]",0.6666666666666666,0.6666666666666666,0.5,171
923__wikidata_simple__test,0.7,True,229,"[1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0]",0.7499999999999999,0.7499999999999999,0.6,400
923__wikidata_simple__test,0.8,True,312,"[1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0]",0.8235294117647058,0.8235294117647058,0.7,712
923__wikidata_simple__test,0.9,True,495,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0]",0.9473684210526316,0.9473684210526316,0.9,1207
923__wikidata_simple__test,0.95,True,835,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",1.0,1.0,1.0,2042
536__wikitables_simple__test,0.6,True,794,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",0.6666666666666666,0.6666666666666666,0.5,794
536__wikitables_simple__test,0.7,True,985,"[1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1]",0.7499999999999999,0.7499999999999999,0.6,1779
536__wikitables_simple__test,0.8,True,1182,"[1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1]",0.8235294117647058,0.8235294117647058,0.7,2961
536__wikitables_simple__test,0.9,True,1590,"[1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1]",0.9473684210526316,0.9473684210526316,0.9,4551
536__wikitables_simple__test,0.95,True,1819,"[1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1]",1.0,1.0,1.0,6370
838__wikidata_simple__test,0.6,True,365,"[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1]",0.6666666666666666,0.6666666666666666,0.5,365
838__wikidata_simple__test,0.7,True,486,"[0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1]",0.7499999999999999,0.7499999999999999,0.6,851
838__wikidata_simple__test,0.8,True,619,"[0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1]",0.8235294117647058,0.8235294117647058,0.7,1470
838__wikidata_simple__test,0.9,True,899,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1]",0.9473684210526316,0.9473684210526316,0.9,2369
838__wikidata_simple__test,0.95,True,1048,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0,1.0,3417
393__wikidata_intersection__test,0.6,True,198,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",0.6666666666666666,0.6666666666666666,0.5,198
393__wikidata_intersection__test,0.7,True,246,"[1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1]",0.7499999999999999,0.7499999999999999,0.6,444
393__wikidata_intersection__test,0.8,True,296,"[1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1]",0.8235294117647058,0.8235294117647058,0.7,740
393__wikidata_intersection__test,0.9,True,402,"[1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1]",0.9473684210526316,0.9473684210526316,0.9,1142
393__wikidata_intersection__test,0.95,True,458,"[1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1]",1.0,1.0,1.0,1600
839__wikidata_simple__test,0.6,True,259,"[1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1]",0.6666666666666666,0.6666666666666666,0.5,259
839__wikidata_simple__test,0.7,True,317,"[1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1]",0.7499999999999999,0.7499999999999999,0.6,576
839__wikidata_simple__test,0.8,True,375,"[1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",0.8235294117647058,0.8235294117647058,0.7,951
839__wikidata_simple__test,0.9,True,499,"[1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1]",0.9473684210526316,0.9473684210526316,0.9,1450
839__wikidata_simple__test,0.95,True,565,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0,1.0,2015
30__wikitables_composition__test,0.6,True,547,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0]",0.6666666666666666,0.6666666666666666,0.5,547
30__wikitables_composition__test,0.7,True,724,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0]",0.7499999999999999,0.7499999999999999,0.6,1271
30__wikitables_composition__test,0.8,True,869,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0]",0.8235294117647058,0.8235294117647058,0.7,2140
30__wikitables_composition__test,0.9,True,1325,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",0.9473684210526316,0.9473684210526316,0.9,3465
30__wikitables_composition__test,0.95,True,1523,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0,1.0,4988
544__wikitables_simple__test,0.6,True,650,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0]",0.6666666666666666,0.6666666666666666,0.5,650
544__wikitables_simple__test,0.7,True,807,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1]",0.7499999999999999,0.7499999999999999,0.6,1457
544__wikitables_simple__test,0.8,True,961,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1]",0.8235294117647058,0.8235294117647058,0.7,2418
544__wikitables_simple__test,0.9,True,1294,"[1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",0.9473684210526316,0.9473684210526316,0.9,3712
544__wikitables_simple__test,0.95,True,1474,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0,1.0,5186
1308__wikidata_simple__test,0.6,True,208,"[1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",0.6666666666666666,0.6666666666666666,0.5,208
1308__wikidata_simple__test,0.7,True,262,"[1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0]",0.7499999999999999,0.7499999999999999,0.6,470
1308__wikidata_simple__test,0.8,True,344,"[1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0]",0.8235294117647058,0.8235294117647058,0.7,814
1308__wikidata_simple__test,0.9,True,508,"[1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1]",0.9473684210526316,0.9473684210526316,0.9,1322
1308__wikidata_simple__test,0.95,True,815,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0,1.0,2137
574__wikidata_simple__test,0.6,True,160,"[0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0]",0.6666666666666666,0.6666666666666666,0.5,160
574__wikidata_simple__test,0.7,True,197,"[0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0]",0.7499999999999999,0.7499999999999999,0.6,357
574__wikidata_simple__test,0.8,True,237,"[1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0]",0.8235294117647058,0.8235294117647058,0.7,594
574__wikidata_simple__test,0.9,True,478,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1]",0.9473684210526316,0.9473684210526316,0.9,1072
574__wikidata_simple__test,0.95,True,650,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0,1.0,1722
92__wikitables_composition__test,0.6,True,354,"[0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0]",0.6666666666666666,0.6666666666666666,0.5,354
92__wikitables_composition__test,0.7,True,461,"[0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1]",0.7499999999999999,0.7499999999999999,0.6,815
92__wikitables_composition__test,0.8,True,590,"[1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1]",0.8235294117647058,0.8235294117647058,0.7,1405
92__wikitables_composition__test,0.9,True,872,"[1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1]",0.9473684210526316,0.9473684210526316,0.9,2277
92__wikitables_composition__test,0.95,True,1022,"[1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1]",1.0,1.0,1.0,3299
731__wikidata_simple__test,0.6,True,350,"[0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0]",0.6666666666666666,0.6666666666666666,0.5,350
731__wikidata_simple__test,0.7,True,447,"[0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0]",0.7499999999999999,0.7499999999999999,0.6,797
731__wikidata_simple__test,0.8,True,546,"[0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1]",0.8235294117647058,0.8235294117647058,0.7,1343
731__wikidata_simple__test,0.9,True,758,"[0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",0.9473684210526316,0.9473684210526316,0.9,2101
731__wikidata_simple__test,0.95,False,,,,,,
