example_id,fidelity_level,feasible,tokens,state,achieved_fidelity,answer_f1,fact_recall,cumulative_tokens
633__wikidata_simple__test,0.8,True,239,"[0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1]",0.8235294117647058,0.8235294117647058,0.7,591
633__wikidata_simple__test,0.9,True,330,"[1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1]",0.9473684210526316,0.9473684210526316,0.9,921
633__wikidata_simple__test,0.95,True,418,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]",0.9523809523809523,0.9523809523809523,1.0,1339
533__wikitables_simple__test,0.6,True,675,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0]",0.6666666666666666,0.6666666666666666,0.5,675
533__wikitables_simple__test,0.7,True,840,"[1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0]",0.7499999999999999,0.7499999999999999,0.6,1515
533__wikitables_simple__test,0.8,True,1006,"[1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0]",0.8235294117647058,0.8235294117647058,0.7,2521
533__wikitables_simple__test,0.9,True,1346,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0]",0.9473684210526316,0.9473684210526316,0.9,3867
533__wikitables_simple__test,0.95,True,1561,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]",1.0,1.0,1.0,5428
385__wikidata_intersection__test,0.6,True,197,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1]",0.6666666666666666,0.6666666666666666,0.5,197
385__wikidata_intersection__test,0.7,True,245,"[1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1]",0.7499999999999999,0.7499999999999999,0.6,442
385__wikidata_intersection__test,0.8,True,307,"[1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1]",0.8235294117647058,0.8235294117647058,0.7,749
385__wikidata_intersection__test,0.9,True,424,"[1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1]",0.9473684210526316,0.9473684210526316,0.9,1173
385__wikidata_intersection__test,0.95,True,489,"[1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1]",1.0,1.0,1.0,1662
520__wikitables_simple__test,0.6,True,750,"[0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0]",0.6666666666666666,0.6666666666666666,0.5,750
520__wikitables_simple__test,0.7,True,917,"[0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1]",0.7499999999999999,0.7499999999999999,0.6,1667
520__wikitables_simple__test,0.8,True,1098,"[0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1]",0.8235294117647058,0.8235294117647058,0.7,2765
520__wikitables_simple__test,0.9,True,1467,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.9473684210526316,0.9473684210526316,0.9,4232
520__wikitables_simple__test,0.95,True,1695,"[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0,1.0,5927
493__wikitables_simple__test,0.6,True,568,"[0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]",0.625,0.625,0.5,568
493__wikitables_simple__test,0.7,True,731,"[1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]",0.7499999999999999,0.7499999999999999,0.6,1299
493__wikitables_simple__test,0.8,True,893,"[1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1]",0.8235294117647058,0.8235294117647058,0.7,2192
493__wikitables_simple__test,0.9,True,1241,"[1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1]",0.9473684210526316,0.9473684210526316,0.9,3433
493__wikitables_simple__test,0.95,True,1508,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0,1.0,4941
534__wikitables_simple__test,0.6,True,731,"[1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]",0.6666666666666666,0.6666666666666666,0.5,731
534__wikitables_simple__test,0.7,True,894,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]",0.7499999999999999,0.7499999999999999,0.6,1625
534__wikitables_simple__test,0.8,True,1059,"[1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0]",0.8235294117647058,0.8235294117647058,0.7,2684
534__wikitables_simple__test,0.9,True,1417,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0]",0.9473684210526316,0.9473684210526316,0.9,4101
534__wikitables_simple__test,0.95,True,1803,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",1.0,1.0,1.0,5904
325__wikidata_intersection__test,0.6,True,199,"[1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]",0.6666666666666666,0.6666666666666666,0.5,199
325__wikidata_intersection__test,0.7,True,245,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1]",0.7499999999999999,0.7499999999999999,0.6,444
325__wikidata_intersection__test,0.8,True,292,"[1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1]",0.8235294117647058,0.8235294117647058,0.7,736
325__wikidata_intersection__test,0.9,True,391,"[1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1]",0.9473684210526316,0.9473684210526316,0.9,1127
325__wikidata_intersection__test,0.95,True,443,"[1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1]",1.0,1.0,1.0,1570
274__wikidata_intersection__test,0.6,True,233,"[0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1]",0.6666666666666666,0.6666666666666666,0.5,233
274__wikidata_intersection__test,0.7,True,284,"[0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1]",0.7499999999999999,0.7499999999999999,0.6,517
274__wikidata_intersection__test,0.8,True,336,"[0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",0.8235294117647058,0.8235294117647058,0.7,853
274__wikidata_intersection__test,0.9,True,504,"[1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1]",0.9473684210526316,0.9473684210526316,0.9,1357
274__wikidata_intersection__test,0.95,True,599,"[1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1]",1.0,1.0,1.0,1956
898__wikidata_simple__test,0.6,True,219,"[0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0]",0.6666666666666666,0.6666666666666666,0.5,219
898__wikidata_simple__test,0.7,True,314,"[0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0]",0.7499999999999999,0.7499999999999999,0.6,533
898__wikidata_simple__test,0.8,True,367,"[0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1]",0.8235294117647058,0.8235294117647058,0.7,900
898__wikidata_simple__test,0.9,True,670,"[0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]",0.9473684210526316,0.9473684210526316,0.9,1570
898__wikidata_simple__test,0.95,True,858,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0,1.0,2428
1305__wikidata_simple__test,0.6,True,155,"[1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1]",0.6666666666666666,0.6666666666666666,0.5,155
1305__wikidata_simple__test,0.7,True,194,"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1]",0.7499999999999999,0.7499999999999999,0.6,349
1305__wikidata_simple__test,0.8,True,245,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1]",0.8235294117647058,0.8235294117647058,0.7,594
1305__wikidata_simple__test,0.9,True,365,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1]",0.9473684210526316,0.9473684210526316,0.9,959
1305__wikidata_simple__test,0.95,True,489,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0,1.0,1448
690__wikidata_simple__test,0.6,True,291,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1]",0.6666666666666666,0.6666666666666666,0.5,291
690__wikidata_simple__test,0.7,True,357,"[1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1]",0.7499999999999999,0.7499999999999999,0.6,648
690__wikidata_simple__test,0.8,True,439,"[1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1]",0.8235294117647058,0.8235294117647058,0.7,1087
690__wikidata_simple__test,0.9,True,631,"[1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1]",0.9473684210526316,0.9473684210526316,0.9,1718
690__wikidata_simple__test,0.95,True,755,"[1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1]",1.0,1.0,1.0,2473
17__wikitables_composition__test,0.6,True,127,"[0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1]",0.6666666666666666,0.6666666666666666,0.5,127
17__wikitables_composition__test,0.7,True,154,"[0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1]",0.7499999999999999,0.7499999999999999,0.6,281
17__wikitables_composition__test,0.8,True,181,"[0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1]",0.8235294117647058,0.8235294117647058,0.7,462
17__wikitables_composition__test,0.9,True,245,"[0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]",0.9473684210526316,0.9473684210526316,0.9,707
17__wikitables_composition__test,0.95,False,,,,,,
480__wikitables_simple__test,0.6,True,767,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0]",0.7058823529411764,0.7058823529411764,0.6,767
480__wikitables_simple__test,0.7,True,767,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0]",0.7058823529411764,0.7058823529411764,0.6,1534
480__wikitables_simple__test,0.8,True,1091,"[0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0]",0.8235294117647058,0.8235294117647058,0.7,2625
480__wikitables_simple__test,0.9,True,1441,"[0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",0.9473684210526316,0.9473684210526316,0.9,4066
480__wikitables_simple__test,0.95,True,1628,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0,1.0,5694
1262__wikitables_composition__test,0.6,True,157,"[1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",0.6666666666666666,0.6666666666666666,0.5,157
1262__wikitables_composition__test,0.7,True,195,"[1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1]",0.7499999999999999,0.7499999999999999,0.6,352
1262__wikitables_composition__test,0.8,True,249,"[1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1]",0.8235294117647058,0.8235294117647058,0.7,601
1262__wikitables_composition__test,0.9,True,361,"[1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1]",0.9473684210526316,0.9473684210526316,0.9,962
1262__wikitables_composition__test,0.95,True,595,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",1.0,1.0,1.0,1557
890__wikidata_simple__test,0.6,True,241,"[1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1]",0.6666666666666666,0.6666666666666666,0.5,241
890__wikidata_simple__test,0.7,True,310,"[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1]",0.7499999999999999,0.7499999999999999,0.6,551
890__wikidata_simple__test,0.8,True,386,"[1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1]",0.8235294117647058,0.8235294117647058,0.7,937
890__wikidata_simple__test,0.9,True,590,"[1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1]",0.9473684210526316,0.9473684210526316,0.9,1527
890__wikidata_simple__test,0.95,True,783,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1]",1.0,1.0,1.0,2310
561__wikidata_simple__test,0.6,True,244,"[1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1]",0.6666666666666666,0.6666666666666666,0.5,244
561__wikidata_simple__test,0.7,True,302,"[1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1]",0.7499999999999999,0.7499999999999999,0.6,546
561__wikidata_simple__test,0.8,True,379,"[1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1]",0.8235294117647058,0.8235294117647058,0.7,925
561__wikidata_simple__test,0.9,True,595,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1]",0.9473684210526316,0.9473684210526316,0.9,1520
561__wikidata_simple__test,0.95,True,791,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0,1.0,2311
78__wikitables_composition__test,0.6,True,196,"[1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]",0.6666666666666666,0.6666666666666666,0.5,196
78__wikitables_composition__test,0.7,True,245,"[1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0]",0.7499999999999999,0.7499999999999999,0.6,441
78__wikitables_composition__test,0.8,True,296,"[1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0]",0.8235294117647058,0.8235294117647058,0.7,737
78__wikitables_composition__test,0.9,True,445,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1]",0.9473684210526316,0.9473684210526316,0.9,1182
78__wikitables_composition__test,0.95,True,552,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0,1.0,1734
367__wikidata_intersection__test,0.6,True,206,"[1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1]",0.6666666666666666,0.6666666666666666,0.5,206
367__wikidata_intersection__test,0.7,True,258,"[1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1]",0.7499999999999999,0.7499999999999999,0.6,464
367__wikidata_intersection__test,0.8,True,339,"[1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1]",0.8235294117647058,0.8235294117647058,0.7,803
367__wikidata_intersection__test,0.9,True,524,"[1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1]",0.9473684210526316,0.9473684210526316,0.9,1327
367__wikidata_intersection__test,0.95,True,737,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",0.9523809523809523,0.9523809523809523,1.0,2064
867__wikidata_simple__test,0.6,True,412,"[1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0]",0.625,0.625,0.5,412
867__wikidata_simple__test,0.7,True,496,"[1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0]",0.7499999999999999,0.7499999999999999,0.6,908
867__wikidata_simple__test,0.8,True,628,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0]",0.8235294117647058,0.8235294117647058,0.7,1536
867__wikidata_simple__test,0.9,True,936,"[1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",0.9473684210526316,0.9473684210526316,0.9,2472
867__wikidata_simple__test,0.95,False,,,,,,
1351__wikidata_simple__test,0.6,True,240,"[0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",0.6666666666666666,0.6666666666666666,0.5,240
1351__wikidata_simple__test,0.7,True,285,"[0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1]",0.7499999999999999,0.7499999999999999,0.6,525
1351__wikidata_simple__test,0.8,True,347,"[0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1]",0.8235294117647058,0.8235294117647058,0.7,872
1351__wikidata_simple__test,0.9,True,456,"[0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1]",0.9473684210526316,0.9473684210526316,0.9,1328
1351__wikidata_simple__test,0.95,True,509,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1]",1.0,1.0,1.0,1837
87__wikitables_composition__test,0.6,True,189,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",0.6666666666666666,0.6666666666666666,0.5,189
87__wikitables_composition__test,0.7,True,237,"[0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1]",0.7499999999999999,0.7499999999999999,0.6,426
87__wikitables_composition__test,0.8,True,288,"[0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1]",0.8235294117647058,0.8235294117647058,0.7,714
87__wikitables_composition__test,0.9,True,452,"[0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1]",0.9473684210526316,0.9473684210526316,0.9,1166
87__wikitables_composition__test,0.95,True,565,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",1.0,1.0,1.0,1731
885__wikidata_simple__test,0.6,True,424,"[1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0]",0.6666666666666666,0.6666666666666666,0.5,424
885__wikidata_simple__test,0.7,True,551,"[1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0]",0.7499999999999999,0.7499999999999999,0.6,975
885__wikidata_simple__test,0.8,True,695,"[1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0]",0.8235294117647058,0.8235294117647058,0.7,1670
885__wikidata_simple__test,0.9,True,852,"[1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0]",0.9473684210526316,0.9473684210526316,0.9,2522
885__wikidata_simple__test,0.95,True,1142,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]",1.0,1.0,1.0,3664
328__wikidata_intersection__test,0.6,True,173,"[0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0]",0.6666666666666666,0.6666666666666666,0.5,173
328__wikidata_intersection__test,0.7,True,216,"[0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0]",0.7499999999999999,0.7499999999999999,0.6,389
328__wikidata_intersection__test,0.8,True,266,"[0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1]",0.8235294117647058,0.8235294117647058,0.7,655
328__wikidata_intersection__test,0.9,True,399,"[0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1]",0.9473684210526316,0.9473684210526316,0.9,1054
328__wikidata_intersection__test,0.95,True,623,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0,1.0,1677
