example_id,fidelity_level,feasible,tokens,state,achieved_fidelity,answer_f1,fact_recall,cumulative_tokens
792__wikidata_simple__dev,0.6,True,391,"[2, 1, 0, 0, 1, 1]",0.6666666666666666,0.6666666666666666,0.5,391.0
792__wikidata_simple__dev,0.7,True,518,"[2, 1, 0, 0, 1, 2]",0.7499999999999999,0.7499999999999999,0.6,909.0
792__wikidata_simple__dev,0.8,True,661,"[2, 1, 1, 0, 1, 2]",0.8235294117647058,0.8235294117647058,0.7,1570.0
792__wikidata_simple__dev,0.9,True,973,"[2, 1, 2, 0, 2, 2]",0.9473684210526316,0.9473684210526316,0.9,2543.0
792__wikidata_simple__dev,0.95,True,1143,"[2, 2, 2, 0, 2, 2]",1.0,1.0,1.0,3686.0
533__wikitables_simple__dev,0.6,True,669,"[0, 0, 1, 1, 1, 2]",0.6666666666666666,0.6666666666666666,0.5,669.0
533__wikitables_simple__dev,0.7,True,825,"[0, 0, 2, 1, 1, 2]",0.7499999999999999,0.7499999999999999,0.6,1494.0
533__wikitables_simple__dev,0.8,True,990,"[0, 0, 2, 1, 2, 2]",0.8235294117647058,0.8235294117647058,0.7,2484.0
533__wikitables_simple__dev,0.9,True,1317,"[2, 0, 2, 1, 2, 2]",0.9473684210526316,0.9473684210526316,0.9,3801.0
533__wikitables_simple__dev,0.95,False,,,,,,
913__wikidata_simple__dev,0.6,True,445,"[2, 1, 0, 0, 1, 1]",0.6666666666666666,0.6666666666666666,0.5,445.0
913__wikidata_simple__dev,0.7,True,565,"[2, 1, 0, 0, 2, 1]",0.7499999999999999,0.7499999999999999,0.6,1010.0
913__wikidata_simple__dev,0.8,True,671,"[2, 1, 0, 1, 2, 1]",0.8235294117647058,0.8235294117647058,0.7,1681.0
913__wikidata_simple__dev,0.9,True,880,"[2, 2, 0, 2, 2, 1]",0.9473684210526316,0.9473684210526316,0.9,2561.0
913__wikidata_simple__dev,0.95,True,993,"[2, 2, 0, 2, 2, 2]",1.0,1.0,1.0,3554.0
645__wikidata_simple__dev,0.6,True,374,"[0, 1, 1, 1, 2, 0]",0.6666666666666666,0.6666666666666666,0.5,374.0
645__wikidata_simple__dev,0.7,True,460,"[1, 1, 1, 1, 2, 0]",0.7499999999999999,0.7499999999999999,0.6,834.0
645__wikidata_simple__dev,0.8,True,599,"[1, 1, 1, 2, 2, 0]",0.8235294117647058,0.8235294117647058,0.7,1433.0
645__wikidata_simple__dev,0.9,True,1079,"[2, 2, 2, 2, 2, 0]",0.9473684210526316,0.9473684210526316,0.9,2512.0
645__wikidata_simple__dev,0.95,False,,,,,,
833__wikidata_simple__dev,0.6,True,295,"[1, 0, 1, 1, 2, 0]",0.6666666666666666,0.6666666666666666,0.5,295.0
833__wikidata_simple__dev,0.7,True,366,"[2, 0, 1, 1, 2, 0]",0.7499999999999999,0.7499999999999999,0.6,661.0
833__wikidata_simple__dev,0.8,True,440,"[2, 0, 1, 2, 2, 0]",0.8235294117647058,0.8235294117647058,0.7,1101.0
833__wikidata_simple__dev,0.9,True,614,"[2, 2, 1, 2, 2, 0]",0.9473684210526316,0.9473684210526316,0.9,1715.0
833__wikidata_simple__dev,0.95,True,789,"[2, 2, 2, 2, 2, 1]",1.0,1.0,1.0,2504.0
906__wikidata_simple__dev,0.6,True,315,"[1, 1, 0, 0, 2, 1]",0.6666666666666666,0.6666666666666666,0.5,315.0
906__wikidata_simple__dev,0.7,True,402,"[1, 1, 0, 0, 2, 2]",0.7499999999999999,0.7499999999999999,0.6,717.0
906__wikidata_simple__dev,0.8,True,497,"[2, 1, 0, 0, 2, 2]",0.8235294117647058,0.8235294117647058,0.7,1214.0
906__wikidata_simple__dev,0.9,True,730,"[2, 2, 0, 1, 2, 2]",0.9473684210526316,0.9473684210526316,0.9,1944.0
906__wikidata_simple__dev,0.95,True,864,"[2, 2, 0, 2, 2, 2]",1.0,1.0,1.0,2808.0
628__wikidata_simple__dev,0.6,True,229,"[0, 0, 1, 1, 2, 1]",0.6666666666666666,0.6666666666666666,0.5,229.0
628__wikidata_simple__dev,0.7,True,286,"[0, 0, 1, 2, 2, 1]",0.7499999999999999,0.7499999999999999,0.6,515.0
628__wikidata_simple__dev,0.8,True,349,"[0, 1, 1, 2, 2, 1]",0.8235294117647058,0.8235294117647058,0.7,864.0
628__wikidata_simple__dev,0.9,True,523,"[0, 1, 2, 2, 2, 2]",0.9473684210526316,0.9473684210526316,0.9,1387.0
628__wikidata_simple__dev,0.95,True,672,"[0, 2, 2, 2, 2, 2]",1.0,1.0,1.0,2059.0
621__wikidata_simple__dev,0.6,True,223,"[0, 1, 0, 1, 1, 2]",0.6666666666666666,0.6666666666666666,0.5,223.0
621__wikidata_simple__dev,0.7,True,276,"[0, 1, 1, 1, 1, 2]",0.7499999999999999,0.7499999999999999,0.6,499.0
621__wikidata_simple__dev,0.8,True,331,"[0, 1, 2, 1, 1, 2]",0.8235294117647058,0.8235294117647058,0.7,830.0
621__wikidata_simple__dev,0.9,True,455,"[0, 1, 2, 2, 2, 2]",0.9473684210526316,0.9473684210526316,0.9,1285.0
621__wikidata_simple__dev,0.95,True,516,"[0, 2, 2, 2, 2, 2]",1.0,1.0,1.0,1801.0
330__wikidata_intersection__dev,0.6,True,317,"[1, 1, 0, 1, 2, 0]",0.6666666666666666,0.6666666666666666,0.5,317.0
330__wikidata_intersection__dev,0.7,True,410,"[1, 2, 0, 1, 2, 0]",0.7499999999999999,0.7499999999999999,0.6,727.0
330__wikidata_intersection__dev,0.8,True,503,"[2, 2, 0, 1, 2, 0]",0.8235294117647058,0.8235294117647058,0.7,1230.0
330__wikidata_intersection__dev,0.9,True,691,"[2, 2, 0, 1, 2, 2]",0.9473684210526316,0.9473684210526316,0.9,1921.0
330__wikidata_intersection__dev,0.95,True,785,"[2, 2, 0, 2, 2, 2]",1.0,1.0,1.0,2706.0
476__wikitables_simple__dev,0.6,True,645,"[2, 1, 1, 1, 0, 0]",0.6666666666666666,0.6666666666666666,0.5,645.0
476__wikitables_simple__dev,0.7,True,809,"[2, 1, 1, 1, 1, 0]",0.7499999999999999,0.7499999999999999,0.6,1454.0
476__wikitables_simple__dev,0.8,True,983,"[2, 1, 1, 2, 1, 0]",0.8235294117647058,0.8235294117647058,0.7,2437.0
476__wikitables_simple__dev,0.9,True,1354,"[2, 2, 1, 2, 2, 0]",0.9473684210526316,0.9473684210526316,0.9,3791.0
476__wikitables_simple__dev,0.95,True,1598,"[2, 2, 2, 2, 2, 1]",1.0,1.0,1.0,5389.0
87__wikitables_composition__dev,0.6,True,136,"[1, 1, 0, 0, 2, 1]",0.6666666666666666,0.6666666666666666,0.5,136.0
87__wikitables_composition__dev,0.7,True,172,"[1, 1, 1, 0, 2, 1]",0.7499999999999999,0.7499999999999999,0.6,308.0
87__wikitables_composition__dev,0.8,True,223,"[1, 1, 2, 0, 2, 1]",0.8235294117647058,0.8235294117647058,0.7,531.0
87__wikitables_composition__dev,0.9,True,355,"[2, 2, 2, 0, 2, 1]",0.9473684210526316,0.9473684210526316,0.9,886.0
87__wikitables_composition__dev,0.95,True,758,"[2, 2, 2, 2, 2, 2]",1.0,1.0,1.0,1644.0
505__wikitables_simple__dev,0.6,True,758,"[1, 2, 0, 0, 2, 0]",0.6666666666666666,0.6666666666666666,0.5,758.0
505__wikitables_simple__dev,0.7,True,920,"[1, 2, 0, 0, 2, 1]",0.7499999999999999,0.7499999999999999,0.6,1678.0
505__wikitables_simple__dev,0.8,True,1095,"[2, 2, 0, 0, 2, 1]",0.8235294117647058,0.8235294117647058,0.7,2773.0
505__wikitables_simple__dev,0.9,True,1431,"[2, 2, 0, 1, 2, 2]",0.9,0.9,0.9,4204.0
505__wikitables_simple__dev,0.95,False,,,,,,
871__wikidata_simple__dev,0.6,True,452,"[1, 0, 1, 1, 1, 1]",0.6666666666666666,0.6666666666666666,0.5,452.0
871__wikidata_simple__dev,0.7,True,588,"[1, 0, 1, 2, 1, 1]",0.7499999999999999,0.7499999999999999,0.6,1040.0
871__wikidata_simple__dev,0.8,True,726,"[1, 0, 1, 2, 1, 2]",0.8235294117647058,0.8235294117647058,0.7,1766.0
871__wikidata_simple__dev,0.9,True,1093,"[1, 0, 2, 2, 2, 2]",0.9473684210526316,0.9473684210526316,0.9,2859.0
871__wikidata_simple__dev,0.95,True,1272,"[2, 0, 2, 2, 2, 2]",1.0,1.0,1.0,4131.0
681__wikidata_simple__dev,0.6,True,322,"[0, 1, 0, 1, 1, 2]",0.6666666666666666,0.6666666666666666,0.5,322.0
681__wikidata_simple__dev,0.7,True,427,"[0, 1, 0, 1, 2, 2]",0.7499999999999999,0.7499999999999999,0.6,749.0
681__wikidata_simple__dev,0.8,True,526,"[1, 1, 0, 1, 2, 2]",0.8235294117647058,0.8235294117647058,0.7,1275.0
681__wikidata_simple__dev,0.9,True,740,"[2, 2, 0, 1, 2, 2]",0.9473684210526316,0.9473684210526316,0.9,2015.0
681__wikidata_simple__dev,0.95,False,,,,,,
463__wikidata_intersection__dev,0.6,True,211,"[1, 1, 1, 0, 1, 1]",0.6666666666666666,0.6666666666666666,0.5,211.0
463__wikidata_intersection__dev,0.7,True,259,"[1, 2, 1, 0, 1, 1]",0.7499999999999999,0.7499999999999999,0.6,470.0
463__wikidata_intersection__dev,0.8,True,308,"[1, 2, 1, 0, 1, 2]",0.8235294117647058,0.8235294117647058,0.7,778.0
463__wikidata_intersection__dev,0.9,True,424,"[2, 2, 1, 0, 2, 2]",0.9473684210526316,0.9473684210526316,0.9,1202.0
463__wikidata_intersection__dev,0.95,False,,,,,,
65__wikitables_composition__dev,0.6,True,233,"[1, 1, 1, 0, 0, 2]",0.6666666666666666,0.6666666666666666,0.5,233.0
65__wikitables_composition__dev,0.7,True,281,"[2, 1, 1, 0, 0, 2]",0.7499999999999999,0.7499999999999999,0.6,514.0
65__wikitables_composition__dev,0.8,True,331,"[2, 2, 1, 0, 0, 2]",0.8235294117647058,0.8235294117647058,0.7,845.0
65__wikitables_composition__dev,0.9,True,464,"[2, 2, 2, 0, 1, 2]",0.9473684210526316,0.9473684210526316,0.9,1309.0
65__wikitables_composition__dev,0.95,True,555,"[2, 2, 2, 0, 2, 2]",0.9523809523809523,0.9523809523809523,1.0,1864.0
197__wikidata_intersection__dev,0.6,True,186,"[0, 2, 0, 2, 1, 0]",0.6666666666666666,0.6666666666666666,0.5,186.0
197__wikidata_intersection__dev,0.7,True,236,"[1, 2, 0, 2, 1, 0]",0.7499999999999999,0.7499999999999999,0.6,422.0
197__wikidata_intersection__dev,0.8,True,287,"[1, 2, 1, 2, 1, 0]",0.8235294117647058,0.8235294117647058,0.7,709.0
197__wikidata_intersection__dev,0.9,True,413,"[1, 2, 2, 2, 2, 0]",0.9473684210526316,0.9473684210526316,0.9,1122.0
197__wikidata_intersection__dev,0.95,True,493,"[2, 2, 2, 2, 2, 0]",1.0,1.0,1.0,1615.0
520__wikitables_simple__dev,0.6,True,620,"[0, 2, 1, 1, 1, 0]",0.6666666666666666,0.6666666666666666,0.5,620.0
520__wikitables_simple__dev,0.7,True,786,"[0, 2, 1, 1, 1, 1]",0.7499999999999999,0.7499999999999999,0.6,1406.0
520__wikitables_simple__dev,0.8,True,982,"[0, 2, 1, 1, 2, 1]",0.8235294117647058,0.8235294117647058,0.7,2388.0
520__wikitables_simple__dev,0.9,True,1364,"[0, 2, 1, 2, 2, 2]",0.9473684210526316,0.9473684210526316,0.9,3752.0
520__wikitables_simple__dev,0.95,True,1673,"[1, 2, 2, 2, 2, 2]",0.9523809523809523,0.9523809523809523,1.0,5425.0
547__wikitables_simple__dev,0.6,True,851,"[0, 2, 1, 0, 0, 2]",0.6666666666666666,0.6666666666666666,0.5,851.0
547__wikitables_simple__dev,0.7,True,969,"[0, 2, 1, 1, 0, 2]",0.7499999999999999,0.7499999999999999,0.6,1820.0
547__wikitables_simple__dev,0.8,True,1131,"[0, 2, 1, 2, 0, 2]",0.8235294117647058,0.8235294117647058,0.7,2951.0
547__wikitables_simple__dev,0.9,True,1559,"[1, 2, 1, 2, 2, 2]",0.9473684210526316,0.9473684210526316,0.9,4510.0
547__wikitables_simple__dev,0.95,True,1800,"[2, 2, 2, 2, 2, 2]",1.0,1.0,1.0,6310.0
532__wikitables_simple__dev,0.6,True,562,"[2, 1, 0, 0, 0, 2]",0.6666666666666666,0.6666666666666666,0.5,562.0
532__wikitables_simple__dev,0.7,True,685,"[2, 1, 0, 0, 1, 2]",0.7499999999999999,0.7499999999999999,0.6,1247.0
532__wikitables_simple__dev,0.8,True,819,"[2, 1, 0, 0, 2, 2]",0.8235294117647058,0.8235294117647058,0.7,2066.0
532__wikitables_simple__dev,0.9,True,1115,"[2, 1, 0, 2, 2, 2]",0.9473684210526316,0.9473684210526316,0.9,3181.0
532__wikitables_simple__dev,0.95,False,,,,,,
449__wikidata_intersection__dev,0.6,True,299,"[1, 0, 2, 0, 1, 1]",0.6666666666666666,0.6666666666666666,0.5,299.0
449__wikidata_intersection__dev,0.7,True,352,"[2, 0, 2, 0, 1, 1]",0.7499999999999999,0.7499999999999999,0.6,651.0
449__wikidata_intersection__dev,0.8,True,418,"[2, 0, 2, 1, 1, 1]",0.8235294117647058,0.8235294117647058,0.7,1069.0
449__wikidata_intersection__dev,0.9,True,558,"[2, 0, 2, 2, 1, 2]",0.9473684210526316,0.9473684210526316,0.9,1627.0
449__wikidata_intersection__dev,0.95,True,791,"[2, 2, 2, 2, 2, 2]",1.0,1.0,1.0,2418.0
896__wikidata_simple__dev,0.6,True,148,"[0, 0, 2, 2, 0, 1]",0.6666666666666666,0.6666666666666666,0.5,148.0
896__wikidata_simple__dev,0.7,True,179,"[1, 0, 2, 2, 0, 1]",0.7499999999999999,0.7499999999999999,0.6,327.0
896__wikidata_simple__dev,0.8,True,210,"[2, 0, 2, 2, 0, 1]",0.8235294117647058,0.8235294117647058,0.7,537.0
896__wikidata_simple__dev,0.9,True,292,"[2, 1, 2, 2, 0, 2]",0.9473684210526316,0.9473684210526316,0.9,829.0
896__wikidata_simple__dev,0.95,True,337,"[2, 2, 2, 2, 0, 2]",1.0,1.0,1.0,1166.0
579__wikidata_simple__dev,0.6,True,258,"[0, 1, 0, 0, 2, 2]",0.6666666666666666,0.6666666666666666,0.5,258.0
579__wikidata_simple__dev,0.7,True,312,"[1, 1, 0, 0, 2, 2]",0.7499999999999999,0.7499999999999999,0.6,570.0
579__wikidata_simple__dev,0.8,True,367,"[1, 1, 1, 0, 2, 2]",0.8235294117647058,0.8235294117647058,0.7,937.0
579__wikidata_simple__dev,0.9,True,511,"[2, 2, 1, 0, 2, 2]",0.9473684210526316,0.9473684210526316,0.9,1448.0
579__wikidata_simple__dev,0.95,False,,,,,,
1358__wikidata_simple__dev,0.6,True,187,"[1, 2, 1, 1, 0, 0]",0.6666666666666666,0.6666666666666666,0.5,187.0
1358__wikidata_simple__dev,0.7,True,231,"[1, 2, 1, 1, 0, 1]",0.7499999999999999,0.7499999999999999,0.6,418.0
1358__wikidata_simple__dev,0.8,True,280,"[1, 2, 1, 1, 0, 2]",0.8235294117647058,0.8235294117647058,0.7,698.0
1358__wikidata_simple__dev,0.9,True,400,"[1, 2, 2, 2, 0, 2]",0.9473684210526316,0.9473684210526316,0.9,1098.0
1358__wikidata_simple__dev,0.95,True,588,"[2, 2, 2, 2, 0, 2]",1.0,1.0,1.0,1686.0
21__wikitables_composition__dev,0.6,True,260,"[1, 1, 0, 0, 1, 2]",0.6666666666666666,0.6666666666666666,0.5,260.0
21__wikitables_composition__dev,0.7,True,356,"[1, 1, 0, 1, 1, 2]",0.7499999999999999,0.7499999999999999,0.6,616.0
21__wikitables_composition__dev,0.8,True,460,"[2, 1, 0, 1, 1, 2]",0.8235294117647058,0.8235294117647058,0.7,1076.0
21__wikitables_composition__dev,0.9,True,644,"[2, 1, 0, 2, 2, 2]",0.9473684210526316,0.9473684210526316,0.9,1720.0
21__wikitables_composition__dev,0.95,True,747,"[2, 2, 0, 2, 2, 2]",1.0,1.0,1.0,2467.0
