example_id,fidelity_level,feasible,tokens,state,achieved_fidelity,answer_f1,fact_recall
666__wikidata_simple__dev,0.6,True,164,"[1, 0, 1, 1, 1, 1]",0.6666666666666666,0.6666666666666666,0.5
666__wikidata_simple__dev,0.7,True,201,"[1, 0, 1, 1, 2, 1]",0.7499999999999999,0.7499999999999999,0.6
666__wikidata_simple__dev,0.8,True,240,"[1, 0, 2, 1, 2, 1]",0.8235294117647058,0.8235294117647058,0.7
666__wikidata_simple__dev,0.9,True,325,"[2, 0, 2, 1, 2, 2]",0.9473684210526316,0.9473684210526316,0.9
666__wikidata_simple__dev,0.95,True,381,"[2, 0, 2, 2, 2, 2]",1.0,1.0,1.0
572__wikidata_simple__dev,0.6,True,151,"[2, 1, 1, 0, 0, 1]",0.6666666666666666,0.6666666666666666,0.5
572__wikidata_simple__dev,0.7,True,188,"[2, 1, 2, 0, 0, 1]",0.7499999999999999,0.7499999999999999,0.6
572__wikidata_simple__dev,0.8,True,233,"[2, 1, 2, 1, 0, 1]",0.8235294117647058,0.8235294117647058,0.7
572__wikidata_simple__dev,0.9,True,327,"[2, 2, 2, 1, 0, 2]",0.9473684210526316,0.9473684210526316,0.9
572__wikidata_simple__dev,0.95,True,377,"[2, 2, 2, 2, 0, 2]",1.0,1.0,1.0
784__wikidata_simple__dev,0.6,True,159,"[1, 0, 1, 0, 2, 1]",0.6666666666666666,0.6666666666666666,0.5
784__wikidata_simple__dev,0.7,True,198,"[1, 1, 1, 0, 2, 1]",0.7499999999999999,0.7499999999999999,0.6
784__wikidata_simple__dev,0.8,True,239,"[1, 1, 2, 0, 2, 1]",0.8235294117647058,0.8235294117647058,0.7
784__wikidata_simple__dev,0.9,True,347,"[2, 1, 2, 0, 2, 2]",0.9473684210526316,0.9473684210526316,0.9
784__wikidata_simple__dev,0.95,True,410,"[2, 2, 2, 0, 2, 2]",1.0,1.0,1.0
73__wikitables_composition__dev,0.6,True,180,"[2, 0, 0, 0, 1, 2]",0.6666666666666666,0.6666666666666666,0.5
73__wikitables_composition__dev,0.7,True,224,"[2, 2, 0, 0, 0, 2]",0.7499999999999999,0.7499999999999999,0.6
73__wikitables_composition__dev,0.8,True,264,"[2, 2, 2, 0, 0, 1]",0.8235294117647058,0.8235294117647058,0.7
73__wikitables_composition__dev,0.9,True,334,"[2, 2, 1, 2, 2, 1]",0.9473684210526316,0.9473684210526316,0.9
73__wikitables_composition__dev,0.95,True,379,"[2, 2, 2, 0, 2, 2]",1.0,1.0,1.0
571__wikidata_simple__dev,0.6,True,216,"[1, 0, 1, 2, 0, 1]",0.6666666666666666,0.6666666666666666,0.5
571__wikidata_simple__dev,0.7,True,271,"[1, 0, 1, 2, 0, 2]",0.7499999999999999,0.7499999999999999,0.6
571__wikidata_simple__dev,0.8,True,328,"[1, 0, 2, 2, 0, 2]",0.8235294117647058,0.8235294117647058,0.7
571__wikidata_simple__dev,0.9,True,453,"[2, 1, 2, 2, 0, 2]",0.9473684210526316,0.9473684210526316,0.9
571__wikidata_simple__dev,0.95,False,,,,,
39__wikitables_composition__dev,0.6,True,212,"[2, 0, 2, 0, 0, 1]",0.6666666666666666,0.6666666666666666,0.5
39__wikitables_composition__dev,0.7,True,256,"[2, 0, 2, 0, 1, 1]",0.7499999999999999,0.7499999999999999,0.6
39__wikitables_composition__dev,0.8,True,303,"[2, 0, 2, 1, 0, 2]",0.8235294117647058,0.8235294117647058,0.7
39__wikitables_composition__dev,0.9,True,393,"[2, 0, 2, 1, 2, 2]",0.9473684210526316,0.9473684210526316,0.9
39__wikitables_composition__dev,0.95,True,441,"[2, 0, 2, 2, 2, 2]",1.0,1.0,1.0
728__wikidata_simple__dev,0.6,True,162,"[0, 0, 0, 1, 2, 2]",0.6666666666666666,0.6666666666666666,0.5
728__wikidata_simple__dev,0.7,True,204,"[0, 1, 0, 1, 2, 2]",0.7499999999999999,0.7499999999999999,0.6
728__wikidata_simple__dev,0.8,True,252,"[0, 1, 0, 2, 2, 2]",0.8235294117647058,0.8235294117647058,0.7
728__wikidata_simple__dev,0.9,True,364,"[0, 2, 1, 2, 2, 2]",0.9473684210526316,0.9473684210526316,0.9
728__wikidata_simple__dev,0.95,True,439,"[0, 2, 2, 2, 2, 2]",1.0,1.0,1.0
474__wikitables_simple__dev,0.6,True,144,"[2, 0, 1, 1, 0, 1]",0.6666666666666666,0.6666666666666666,0.5
474__wikitables_simple__dev,0.7,True,183,"[1, 0, 2, 1, 0, 2]",0.7499999999999999,0.7499999999999999,0.6
474__wikitables_simple__dev,0.8,True,233,"[2, 0, 2, 2, 0, 1]",0.8235294117647058,0.8235294117647058,0.7
474__wikitables_simple__dev,0.9,False,,,,,
474__wikitables_simple__dev,0.95,False,,,,,
90__wikitables_composition__dev,0.6,True,156,"[1, 1, 1, 0, 1, 1]",0.6666666666666666,0.6666666666666666,0.5
90__wikitables_composition__dev,0.7,True,196,"[1, 1, 2, 0, 1, 1]",0.7499999999999999,0.7499999999999999,0.6
90__wikitables_composition__dev,0.8,True,238,"[1, 1, 2, 0, 1, 2]",0.8235294117647058,0.8235294117647058,0.7
90__wikitables_composition__dev,0.9,True,329,"[2, 1, 2, 0, 2, 2]",0.9473684210526316,0.9473684210526316,0.9
90__wikitables_composition__dev,0.95,True,349,"[2, 2, 1, 0, 2, 2]",1.0,1.0,1.0
78__wikitables_composition__dev,0.6,True,145,"[1, 1, 1, 1, 1, 0]",0.6666666666666666,0.6666666666666666,0.5
78__wikitables_composition__dev,0.7,True,196,"[1, 1, 1, 2, 1, 0]",0.7499999999999999,0.7499999999999999,0.6
78__wikitables_composition__dev,0.8,True,276,"[2, 2, 0, 2, 1, 0]",0.8235294117647058,0.8235294117647058,0.7
78__wikitables_composition__dev,0.9,True,516,"[2, 2, 2, 2, 2, 2]",0.9473684210526316,0.9473684210526316,0.9
78__wikitables_composition__dev,0.95,False,,,,,
539__wikitables_simple__dev,0.6,True,175,"[2, 0, 1, 0, 1, 1]",0.6666666666666666,0.6666666666666666,0.5
539__wikitables_simple__dev,0.7,True,221,"[2, 1, 1, 0, 1, 1]",0.7499999999999999,0.7499999999999999,0.6
539__wikitables_simple__dev,0.8,True,269,"[2, 1, 2, 0, 1, 1]",0.8235294117647058,0.8235294117647058,0.7
539__wikitables_simple__dev,0.9,True,379,"[2, 2, 2, 0, 1, 2]",0.9473684210526316,0.9473684210526316,0.9
539__wikitables_simple__dev,0.95,True,499,"[2, 2, 2, 1, 2, 2]",1.0,1.0,1.0
671__wikidata_simple__dev,0.6,True,111,"[2, 0, 1, 1, 0, 1]",0.6666666666666666,0.6666666666666666,0.5
671__wikidata_simple__dev,0.7,True,135,"[2, 1, 1, 1, 0, 1]",0.7499999999999999,0.7499999999999999,0.6
671__wikidata_simple__dev,0.8,True,160,"[2, 1, 2, 1, 0, 1]",0.8235294117647058,0.8235294117647058,0.7
671__wikidata_simple__dev,0.9,True,228,"[2, 1, 2, 2, 0, 2]",0.9473684210526316,0.9473684210526316,0.9
671__wikidata_simple__dev,0.95,False,,,,,
252__wikidata_intersection__dev,0.6,True,228,"[2, 0, 1, 1, 1, 0]",0.6666666666666666,0.6666666666666666,0.5
252__wikidata_intersection__dev,0.7,True,291,"[2, 1, 1, 1, 1, 0]",0.7499999999999999,0.7499999999999999,0.6
252__wikidata_intersection__dev,0.8,True,354,"[2, 1, 2, 1, 1, 0]",0.8235294117647058,0.8235294117647058,0.7
252__wikidata_intersection__dev,0.9,True,510,"[2, 1, 2, 2, 2, 0]",0.9473684210526316,0.9473684210526316,0.9
252__wikidata_intersection__dev,0.95,False,,,,,
574__wikidata_simple__dev,0.6,True,135,"[2, 0, 0, 1, 2, 0]",0.6666666666666666,0.6666666666666666,0.5
574__wikidata_simple__dev,0.7,True,172,"[2, 0, 1, 1, 2, 0]",0.7499999999999999,0.7499999999999999,0.6
574__wikidata_simple__dev,0.8,True,224,"[2, 0, 1, 2, 2, 0]",0.8235294117647058,0.8235294117647058,0.7
574__wikidata_simple__dev,0.9,True,335,"[2, 2, 1, 2, 2, 0]",0.9473684210526316,0.9473684210526316,0.9
574__wikidata_simple__dev,0.95,True,408,"[2, 2, 2, 2, 2, 0]",1.0,1.0,1.0
614__wikidata_simple__dev,0.6,True,122,"[1, 1, 1, 2, 0, 0]",0.6666666666666666,0.6666666666666666,0.5
614__wikidata_simple__dev,0.7,True,155,"[2, 1, 1, 2, 0, 0]",0.7499999999999999,0.7499999999999999,0.6
614__wikidata_simple__dev,0.8,True,201,"[1, 1, 2, 2, 1, 0]",0.8235294117647058,0.8235294117647058,0.7
614__wikidata_simple__dev,0.9,True,277,"[2, 2, 2, 2, 1, 0]",0.9,0.9,0.9
614__wikidata_simple__dev,0.95,True,328,"[2, 2, 2, 2, 2, 0]",1.0,1.0,1.0
1365__wikidata_simple__dev,0.6,True,154,"[0, 0, 1, 1, 1, 2]",0.6666666666666666,0.6666666666666666,0.5
1365__wikidata_simple__dev,0.7,True,190,"[1, 0, 1, 1, 1, 2]",0.7499999999999999,0.7499999999999999,0.6
1365__wikidata_simple__dev,0.8,True,244,"[0, 0, 2, 2, 1, 2]",0.8235294117647058,0.8235294117647058,0.7
1365__wikidata_simple__dev,0.9,True,392,"[2, 1, 1, 2, 2, 2]",0.9473684210526316,0.9473684210526316,0.9
1365__wikidata_simple__dev,0.95,True,434,"[2, 1, 2, 2, 2, 2]",1.0,1.0,1.0
69__wikitables_composition__dev,0.6,True,206,"[0, 0, 1, 2, 2, 0]",0.6666666666666666,0.6666666666666666,0.5
69__wikitables_composition__dev,0.7,True,236,"[1, 0, 2, 1, 2, 0]",0.7499999999999999,0.7499999999999999,0.6
69__wikitables_composition__dev,0.8,True,256,"[1, 1, 2, 1, 2, 0]",0.8235294117647058,0.8235294117647058,0.7
69__wikitables_composition__dev,0.9,False,,,,,
69__wikitables_composition__dev,0.95,False,,,,,
947__wikidata_simple__dev,0.6,True,151,"[1, 2, 0, 0, 0, 2]",0.6666666666666666,0.6666666666666666,0.5
947__wikidata_simple__dev,0.7,True,196,"[1, 2, 0, 0, 1, 2]",0.7499999999999999,0.7499999999999999,0.6
947__wikidata_simple__dev,0.8,True,247,"[1, 2, 0, 0, 2, 2]",0.8235294117647058,0.8235294117647058,0.7
947__wikidata_simple__dev,0.9,True,374,"[2, 2, 2, 0, 1, 2]",0.9473684210526316,0.9473684210526316,0.9
947__wikidata_simple__dev,0.95,True,425,"[2, 2, 2, 0, 2, 2]",1.0,1.0,1.0
511__wikitables_simple__dev,0.6,True,205,"[2, 2, 0, 0, 1, 0]",0.6666666666666666,0.6666666666666666,0.5
511__wikitables_simple__dev,0.7,True,245,"[2, 2, 0, 1, 1, 0]",0.7499999999999999,0.7499999999999999,0.6
511__wikitables_simple__dev,0.8,True,302,"[2, 2, 0, 1, 1, 1]",0.8235294117647058,0.8235294117647058,0.7
511__wikitables_simple__dev,0.9,False,,,,,
511__wikitables_simple__dev,0.95,False,,,,,
1252__wikitables_composition__dev,0.6,True,133,"[1, 1, 0, 1, 2, 0]",0.6666666666666666,0.6666666666666666,0.5
1252__wikitables_composition__dev,0.7,True,162,"[1, 2, 0, 1, 2, 0]",0.7499999999999999,0.7499999999999999,0.6
1252__wikitables_composition__dev,0.8,True,198,"[2, 2, 0, 1, 2, 0]",0.8235294117647058,0.8235294117647058,0.7
1252__wikitables_composition__dev,0.9,True,282,"[2, 2, 0, 2, 2, 1]",0.9473684210526316,0.9473684210526316,0.9
1252__wikitables_composition__dev,0.95,True,328,"[2, 2, 0, 2, 2, 2]",1.0,1.0,1.0
738__wikidata_simple__dev,0.6,True,165,"[1, 1, 1, 1, 0, 1]",0.6666666666666666,0.6666666666666666,0.5
738__wikidata_simple__dev,0.7,True,210,"[2, 1, 1, 1, 0, 1]",0.7499999999999999,0.7499999999999999,0.6
738__wikidata_simple__dev,0.8,True,264,"[2, 1, 2, 1, 0, 1]",0.8235294117647058,0.8235294117647058,0.7
738__wikidata_simple__dev,0.9,True,367,"[2, 2, 2, 1, 0, 2]",0.9473684210526316,0.9473684210526316,0.9
738__wikidata_simple__dev,0.95,True,427,"[2, 2, 2, 2, 0, 2]",1.0,1.0,1.0
795__wikidata_simple__dev,0.6,True,234,"[0, 1, 0, 2, 2, 0]",0.6666666666666666,0.6666666666666666,0.5
795__wikidata_simple__dev,0.7,True,288,"[0, 1, 0, 2, 2, 1]",0.7499999999999999,0.7499999999999999,0.6
795__wikidata_simple__dev,0.8,True,370,"[0, 1, 0, 2, 2, 2]",0.8235294117647058,0.8235294117647058,0.7
795__wikidata_simple__dev,0.9,False,,,,,
795__wikidata_simple__dev,0.95,False,,,,,
808__wikidata_simple__dev,0.6,True,166,"[1, 1, 0, 1, 0, 2]",0.6666666666666666,0.6666666666666666,0.5
808__wikidata_simple__dev,0.7,True,206,"[1, 2, 0, 1, 0, 2]",0.7499999999999999,0.7499999999999999,0.6
808__wikidata_simple__dev,0.8,True,251,"[1, 2, 0, 2, 0, 2]",0.8235294117647058,0.8235294117647058,0.7
808__wikidata_simple__dev,0.9,True,346,"[1, 2, 2, 2, 0, 2]",0.9473684210526316,0.9473684210526316,0.9
808__wikidata_simple__dev,0.95,True,413,"[2, 2, 2, 2, 0, 2]",1.0,1.0,1.0
656__wikidata_simple__dev,0.6,True,138,"[1, 1, 1, 2, 0, 0]",0.6666666666666666,0.6666666666666666,0.5
656__wikidata_simple__dev,0.7,True,168,"[2, 1, 1, 2, 0, 0]",0.7499999999999999,0.7499999999999999,0.6
656__wikidata_simple__dev,0.8,True,200,"[2, 1, 1, 2, 1, 0]",0.8235294117647058,0.8235294117647058,0.7
656__wikidata_simple__dev,0.9,True,271,"[2, 1, 2, 2, 2, 0]",0.9473684210526316,0.9473684210526316,0.9
656__wikidata_simple__dev,0.95,True,316,"[2, 2, 2, 2, 2, 0]",1.0,1.0,1.0
